Key,Value/Type,Value/CraftItemId,Value/CraftValue,Value/RankMin,Value/RankMax,Value/Ingredient1Id,Value/Ingredient1Total,Value/Ingredient2Id,Value/Ingredient2Total,Value/Ingredient3Id,Value/Ingredient3Total,Value/Ingredient4Id,Value/Ingredient4Total,Value/OpenKeyRecipeID,Value/openCondition,Value/openParameter,Value/firstTimeBonusSpecialEffectId,Value/Alkhahest,Value/FirstBonusType/0,Value/FirstBonusType/1,Value/FirstBonusType/2,Value/FirstBonusType/3,Value/FirstBonusType/4,Value/FirstBonusType/5,Value/FirstBonusType/6,Value/FirstBonusType/7,Value/FirstBonusType/8,Value/FirstBonusValue/0,Value/FirstBonusValue/1,Value/FirstBonusValue/2,Value/FirstBonusValue/3,Value/FirstBonusValue/4,Value/FirstBonusValue/5,Value/FirstBonusValue/6,Value/FirstBonusValue/7,Value/FirstBonusValue/8
FamiliaDantalion00,ECraftType::Enhance,FamiliaDantalion,0,1,3,DevilBookPaperStrip,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaDantalion01,ECraftType::Enhance,FamiliaDantalion,0,4,6,DevilBookPaperStrip,1,BelialHeart,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaDantalion02,ECraftType::Enhance,FamiliaDantalion,0,7,9,DevilBookPaperStrip,1,MurmurHeart,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonDurahanMaHead00,ECraftType::Enhance,SummonDurahanMaHead,0,1,3,Stonethaw,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonDurahanMaHead01,ECraftType::Enhance,SummonDurahanMaHead,0,4,6,Stonethaw,1,MonsterBirdHair,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
SummonDurahanMaHead02,ECraftType::Enhance,SummonDurahanMaHead,0,7,9,Stonethaw,1,Marbasmane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaBuell00,ECraftType::Enhance,FamiliaBuell,0,1,3,Buerfur,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaBuell01,ECraftType::Enhance,FamiliaBuell,0,4,6,Wolfmanfur,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaBuell02,ECraftType::Enhance,FamiliaBuell,0,7,9,Silverwolffur,1,Marbasmane,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaSilverKnight00,ECraftType::Enhance,FamiliaSilverKnight,0,1,3,Silver,1,None,0,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaSilverKnight01,ECraftType::Enhance,FamiliaSilverKnight,0,4,6,Silver,1,Mithril,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
FamiliaSilverKnight02,ECraftType::Enhance,FamiliaSilverKnight,0,7,9,Silver,1,Orichalcum,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,0,,,,,,,,,,,,,,,,,,
Alkhahest,ECraftType::Craft,Alkhahest,10,0,0,Batfang,1,MeltingSkull,1,None,0,None,0,None,EPBCraftRequirement::None,0,None,10,,,,,,,,,,,,,,,,,,
Mercury,ECraftType::Craft,Mercury,20,0,0,Orichalcum,1,None,0,None,0,None,0,Orichalcum,EPBCraftRequirement::None,0,None,10,,,,,,,,,,,,,,,,,,
